submissiondate,starttime,endtime,deviceid,subscriberid,simid,devicephonenum,username,duration,caseid,time,association,vehicle,origin,destination,specify_destination,passengers,registration,instanceid,formdef_version,key,time_interval,date,day of the week,day,month,year,city,specify_origin
"Dec 9, 2020 10:26:01 PM","Dec 9, 2020 10:03:54 PM","Dec 9, 2020 10:05:05 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),70,,"Dec 9, 2020 5:25:00 PM",Justice MRTO,Minibus Taxi,Other,Pita,,,AL 479,uuid:6d446fde-f731-4157-909f-1d71c8d19304,2012082234,uuid:6d446fde-f731-4157-909f-1d71c8d19304,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:01 PM","Dec 9, 2020 10:05:11 PM","Dec 9, 2020 10:05:52 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),41,,"Dec 9, 2020 5:27:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,A 6303,uuid:732843ee-3cf7-471e-a92c-c3fe231b6f18,2012082234,uuid:732843ee-3cf7-471e-a92c-c3fe231b6f18,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:02 PM","Dec 9, 2020 10:05:58 PM","Dec 9, 2020 10:06:57 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),59,,"Dec 9, 2020 5:30:00 PM",Justice MRTO,Minibus Taxi,Other,Pita,,,A 1019,uuid:857d675d-b701-4ff2-9fdd-7b184aaf5100,2012082234,uuid:857d675d-b701-4ff2-9fdd-7b184aaf5100,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:02 PM","Dec 9, 2020 10:07:00 PM","Dec 9, 2020 10:07:37 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),37,,"Dec 9, 2020 10:07:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,RJ 480,uuid:03cf1016-a21d-49cd-8b00-d702fdfd421b,2012082234,uuid:03cf1016-a21d-49cd-8b00-d702fdfd421b,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:03 PM","Dec 9, 2020 10:07:48 PM","Dec 9, 2020 10:08:40 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),53,,"Dec 9, 2020 5:30:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,MM 080,uuid:e3b05b0a-eac8-4f51-9fe3-479efdb1c07f,2012082234,uuid:e3b05b0a-eac8-4f51-9fe3-479efdb1c07f,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:03 PM","Dec 9, 2020 10:08:43 PM","Dec 9, 2020 10:09:25 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),42,,"Dec 9, 2020 5:38:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,A 7860,uuid:1df74459-686e-4927-8860-d34fb32c5c2c,2012082234,uuid:1df74459-686e-4927-8860-d34fb32c5c2c,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:04 PM","Dec 9, 2020 10:09:46 PM","Dec 9, 2020 10:10:30 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),44,,"Dec 9, 2020 5:40:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,MV 935,uuid:fd0ca5cd-7910-44ca-b9ef-c582132fc380,2012082234,uuid:fd0ca5cd-7910-44ca-b9ef-c582132fc380,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:04 PM","Dec 9, 2020 10:10:44 PM","Dec 9, 2020 10:11:30 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),46,,"Dec 9, 2020 5:41:00 PM",Justice MRTO,Minibus Taxi,Other,Pita,,,A 7407,uuid:c57dc862-ea05-432f-92f0-d4e2efbb2cf5,2012082234,uuid:c57dc862-ea05-432f-92f0-d4e2efbb2cf5,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:05 PM","Dec 9, 2020 10:11:33 PM","Dec 9, 2020 10:12:36 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),63,,"Dec 9, 2020 5:42:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,RH 885,uuid:c6e29e59-b840-4152-a247-2507a9b663a2,2012082234,uuid:c6e29e59-b840-4152-a247-2507a9b663a2,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:05 PM","Dec 9, 2020 10:12:45 PM","Dec 9, 2020 10:13:23 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),38,,"Dec 9, 2020 5:44:00 PM",Justice MRTO,Minibus Taxi,Other,Pita,,,RH 224,uuid:b6267723-e65a-4d0e-8c6a-f66f8c33f05b,2012082234,uuid:b6267723-e65a-4d0e-8c6a-f66f8c33f05b,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:06 PM","Dec 9, 2020 10:13:30 PM","Dec 9, 2020 10:14:21 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),52,,"Dec 9, 2020 5:49:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,AK 615,uuid:87cbe53a-51d9-4bb0-92c8-876a183e67dd,2012082234,uuid:87cbe53a-51d9-4bb0-92c8-876a183e67dd,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:06 PM","Dec 9, 2020 10:14:26 PM","Dec 9, 2020 10:15:14 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),48,,"Dec 9, 2020 5:50:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,RR 163,uuid:df47ef11-9e3c-48e5-8fb8-816532938968,2012082234,uuid:df47ef11-9e3c-48e5-8fb8-816532938968,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:06 PM","Dec 9, 2020 10:15:19 PM","Dec 9, 2020 10:16:13 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),54,,"Dec 9, 2020 5:51:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,RJ 479,uuid:36d9f8be-59e0-47f1-823d-5af0551ec7eb,2012082234,uuid:36d9f8be-59e0-47f1-823d-5af0551ec7eb,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:07 PM","Dec 9, 2020 10:16:17 PM","Dec 9, 2020 10:16:59 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),43,,"Dec 9, 2020 5:53:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,AW 910,uuid:1ed41d18-c0b5-4088-b693-7d359f601bbd,2012082234,uuid:1ed41d18-c0b5-4088-b693-7d359f601bbd,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:07 PM","Dec 9, 2020 10:17:03 PM","Dec 9, 2020 10:17:43 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),40,,"Dec 9, 2020 5:53:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,MY 720,uuid:c0f8d733-fdb5-4ed4-b73b-9bdbba3eb4cb,2012082234,uuid:c0f8d733-fdb5-4ed4-b73b-9bdbba3eb4cb,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:08 PM","Dec 9, 2020 10:17:55 PM","Dec 9, 2020 10:18:37 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),43,,"Dec 9, 2020 5:56:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,RT 604,uuid:096f73be-505d-4843-ba5f-5b75f6e23b90,2012082234,uuid:096f73be-505d-4843-ba5f-5b75f6e23b90,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:08 PM","Dec 9, 2020 10:18:46 PM","Dec 9, 2020 10:19:45 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),58,,"Dec 9, 2020 6:00:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,A 3459,uuid:eddff08a-b392-48a8-b3dc-41b9d6cbfc00,2012082234,uuid:eddff08a-b392-48a8-b3dc-41b9d6cbfc00,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:09 PM","Dec 9, 2020 10:19:50 PM","Dec 9, 2020 10:20:36 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),46,,"Dec 9, 2020 6:02:00 PM",Justice MRTO,Minibus Taxi,Other,Pita,,,CG 289,uuid:c5b66e22-7922-48ca-a26e-3898a33d7923,2012082234,uuid:c5b66e22-7922-48ca-a26e-3898a33d7923,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:09 PM","Dec 9, 2020 10:20:41 PM","Dec 9, 2020 10:21:22 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),41,,"Dec 9, 2020 6:04:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,K 3155,uuid:382ef5c7-5827-4054-8967-539c9c9bfe3e,2012082234,uuid:382ef5c7-5827-4054-8967-539c9c9bfe3e,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:10 PM","Dec 9, 2020 10:21:32 PM","Dec 9, 2020 10:22:11 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),39,,"Dec 9, 2020 6:05:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,DD 983,uuid:7b47f4d2-ed35-49c9-936b-8860124d00b1,2012082234,uuid:7b47f4d2-ed35-49c9-936b-8860124d00b1,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:10 PM","Dec 9, 2020 10:22:14 PM","Dec 9, 2020 10:23:11 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),57,,"Dec 9, 2020 6:08:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,MC 840,uuid:eb98ba88-548c-4d21-b33e-09a4726a90f6,2012082234,uuid:eb98ba88-548c-4d21-b33e-09a4726a90f6,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:10 PM","Dec 9, 2020 10:23:21 PM","Dec 9, 2020 10:24:00 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),40,,"Dec 9, 2020 6:09:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,E 7835,uuid:879c192a-e9e5-4194-b3f0-149cb10fcd3b,2012082234,uuid:879c192a-e9e5-4194-b3f0-149cb10fcd3b,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:11 PM","Dec 9, 2020 10:24:05 PM","Dec 9, 2020 10:24:57 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),52,,"Dec 9, 2020 6:10:00 PM",Justice MRTO,Minibus Taxi,Other,Abia,,,M 4111,uuid:bd7253ac-1a92-4e60-93a0-ef787190fef4,2012082234,uuid:bd7253ac-1a92-4e60-93a0-ef787190fef4,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:26:11 PM","Dec 9, 2020 10:25:05 PM","Dec 9, 2020 10:25:43 PM",358986095281117,651018710727281.0,89266010700107272811,,user (not yet authenticated),38,,"Dec 9, 2020 6:12:00 PM",Justice MRTO,Minibus Taxi,Other,Lithabaneng,,,AH 997,uuid:1ae98671-9d4b-415c-b038-e26635976f11,2012082234,uuid:1ae98671-9d4b-415c-b038-e26635976f11,22:30:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:59:57 PM","Dec 9, 2020 2:55:38 PM","Dec 9, 2020 10:51:44 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),85,,"Dec 9, 2020 10:55:00 AM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RH614,uuid:34d6ff0b-b0a8-4866-aa92-461294cfa728,2012082234,uuid:34d6ff0b-b0a8-4866-aa92-461294cfa728,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 10:59:59 PM","Dec 9, 2020 3:05:41 PM","Dec 9, 2020 10:55:37 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),43,,"Dec 9, 2020 3:05:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,MV764,uuid:f70ea7eb-5ee2-4d5c-b7e1-92fea3fb46e5,2012082234,uuid:f70ea7eb-5ee2-4d5c-b7e1-92fea3fb46e5,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:00 PM","Dec 9, 2020 3:16:09 PM","Dec 9, 2020 10:51:33 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),77,,"Dec 9, 2020 12:16:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RP736,uuid:2f34187d-669f-45b1-b8f6-e245c333d62b,2012082234,uuid:2f34187d-669f-45b1-b8f6-e245c333d62b,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:01 PM","Dec 9, 2020 4:12:41 PM","Dec 9, 2020 10:51:52 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),45,,"Dec 9, 2020 12:12:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,AT805,uuid:a48c2441-f1da-4831-b5fe-702629a8dc13,2012082234,uuid:a48c2441-f1da-4831-b5fe-702629a8dc13,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:02 PM","Dec 9, 2020 4:13:37 PM","Dec 9, 2020 10:55:53 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),42,,"Dec 9, 2020 12:13:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RY006,uuid:c1825099-fd18-41e5-be04-49909d7a8507,2012082234,uuid:c1825099-fd18-41e5-be04-49909d7a8507,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:03 PM","Dec 9, 2020 4:26:52 PM","Dec 9, 2020 10:53:19 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),36,,"Dec 9, 2020 1:26:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,E7359,uuid:6b962dfb-2c6c-443a-9a70-c578098301e4,2012082234,uuid:6b962dfb-2c6c-443a-9a70-c578098301e4,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:04 PM","Dec 9, 2020 4:27:28 PM","Dec 9, 2020 10:53:33 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),171,,"Dec 9, 2020 1:27:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,E8582,uuid:99dcb114-a126-4487-a3c2-3fe3d5c75d32,2012082234,uuid:99dcb114-a126-4487-a3c2-3fe3d5c75d32,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:05 PM","Dec 9, 2020 4:30:27 PM","Dec 9, 2020 10:56:03 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),48,,"Dec 9, 2020 1:30:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Leqele,,,RY553,uuid:24b59f06-1478-4bbe-a190-7a750926eecc,2012082234,uuid:24b59f06-1478-4bbe-a190-7a750926eecc,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:06 PM","Dec 9, 2020 9:54:30 PM","Dec 9, 2020 9:55:22 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),52,,"Dec 9, 2020 1:42:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Leqele,,,RC414,uuid:7b1b304b-3037-49a6-acb4-1efb89a69e36,2012082234,uuid:7b1b304b-3037-49a6-acb4-1efb89a69e36,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:07 PM","Dec 9, 2020 9:55:35 PM","Dec 9, 2020 9:56:11 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),35,,"Dec 9, 2020 1:44:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,DP985,uuid:24dc7159-d2fc-4df3-bf0f-14f4ef50e779,2012082234,uuid:24dc7159-d2fc-4df3-bf0f-14f4ef50e779,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:07 PM","Dec 9, 2020 9:56:24 PM","Dec 9, 2020 9:57:02 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),38,,"Dec 9, 2020 2:00:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,A45BBC,uuid:81fcf042-0bfb-4f4e-8517-084f8728c52e,2012082234,uuid:81fcf042-0bfb-4f4e-8517-084f8728c52e,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:08 PM","Dec 9, 2020 9:57:06 PM","Dec 9, 2020 9:58:20 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),74,,"Dec 9, 2020 1:57:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RV799,uuid:d6a04d8b-1d29-40d7-a660-a8f7a0205da8,2012082234,uuid:d6a04d8b-1d29-40d7-a660-a8f7a0205da8,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:09 PM","Dec 9, 2020 9:58:24 PM","Dec 9, 2020 9:58:55 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),31,,"Dec 9, 2020 2:15:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RS517,uuid:12380b47-322a-4c7a-8ecb-365fdcf078da,2012082234,uuid:12380b47-322a-4c7a-8ecb-365fdcf078da,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:10 PM","Dec 9, 2020 9:58:59 PM","Dec 9, 2020 9:59:34 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),36,,"Dec 9, 2020 2:14:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,AM560,uuid:2ec3d4ab-8c09-4326-9af2-1ebe13fbd1c8,2012082234,uuid:2ec3d4ab-8c09-4326-9af2-1ebe13fbd1c8,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:10 PM","Dec 9, 2020 9:59:39 PM","Dec 9, 2020 10:00:04 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),26,,"Dec 9, 2020 2:15:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,A7065,uuid:fa67db7c-0248-48eb-a148-23d3d02a662b,2012082234,uuid:fa67db7c-0248-48eb-a148-23d3d02a662b,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:11 PM","Dec 9, 2020 10:00:09 PM","Dec 9, 2020 10:00:31 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),22,,"Dec 9, 2020 2:22:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,R6365,uuid:720eb036-f5a1-48c3-9146-d36a7fec061e,2012082234,uuid:720eb036-f5a1-48c3-9146-d36a7fec061e,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:12 PM","Dec 9, 2020 10:00:45 PM","Dec 9, 2020 10:01:30 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),45,,"Dec 9, 2020 2:20:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RK860,uuid:3fb30739-e397-48e6-b052-d9554efa225d,2012082234,uuid:3fb30739-e397-48e6-b052-d9554efa225d,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:13 PM","Dec 9, 2020 10:01:37 PM","Dec 9, 2020 10:01:59 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),22,,"Dec 9, 2020 2:25:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,MU513,uuid:712cbdc7-ffa1-45e0-906c-792f69ef7feb,2012082234,uuid:712cbdc7-ffa1-45e0-906c-792f69ef7feb,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:14 PM","Dec 9, 2020 10:02:03 PM","Dec 9, 2020 10:02:38 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),36,,"Dec 9, 2020 2:26:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,MR657,uuid:307b3e96-1452-4d23-bacc-0994ba8c6a05,2012082234,uuid:307b3e96-1452-4d23-bacc-0994ba8c6a05,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:15 PM","Dec 9, 2020 10:02:45 PM","Dec 9, 2020 10:03:22 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),37,,"Dec 9, 2020 2:24:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RC092,uuid:7b80863d-f605-444b-bfac-8f268abcbead,2012082234,uuid:7b80863d-f605-444b-bfac-8f268abcbead,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:15 PM","Dec 9, 2020 10:03:28 PM","Dec 9, 2020 10:04:07 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),39,,"Dec 9, 2020 2:27:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RW598,uuid:8e30b1d9-0cf0-45c1-a4a0-82bd62fa14c9,2012082234,uuid:8e30b1d9-0cf0-45c1-a4a0-82bd62fa14c9,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:16 PM","Dec 9, 2020 10:04:16 PM","Dec 9, 2020 10:05:11 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),55,,"Dec 9, 2020 2:37:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RP760,uuid:fa2efa92-a613-4804-bfdd-5f9db570e4b1,2012082234,uuid:fa2efa92-a613-4804-bfdd-5f9db570e4b1,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:16 PM","Dec 9, 2020 10:05:19 PM","Dec 9, 2020 10:05:48 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),30,,"Dec 9, 2020 2:37:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RY978,uuid:262d23ce-85af-4805-a50d-ad07ae095e4b,2012082234,uuid:262d23ce-85af-4805-a50d-ad07ae095e4b,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:17 PM","Dec 9, 2020 10:06:07 PM","Dec 9, 2020 10:06:42 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),36,,"Dec 9, 2020 2:38:00 PM",Not Visible,4+1 Taxi,Other,Thetsane,,,AZ401,uuid:340aca0f-874a-4424-8de9-66d9a5794fdc,2012082234,uuid:340aca0f-874a-4424-8de9-66d9a5794fdc,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:18 PM","Dec 9, 2020 10:06:56 PM","Dec 9, 2020 10:08:00 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),64,,"Dec 9, 2020 5:06:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RC233,uuid:ed5edb12-5f4b-4080-b0af-780ae02c15c3,2012082234,uuid:ed5edb12-5f4b-4080-b0af-780ae02c15c3,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:18 PM","Dec 9, 2020 10:08:06 PM","Dec 9, 2020 10:08:49 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),43,,"Dec 9, 2020 4:59:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,DP758,uuid:d8837cc5-8e4b-4e9c-b9f9-bca9ac007f9a,2012082234,uuid:d8837cc5-8e4b-4e9c-b9f9-bca9ac007f9a,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:19 PM","Dec 9, 2020 10:08:54 PM","Dec 9, 2020 10:09:45 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),51,,"Dec 9, 2020 5:09:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RJ088,uuid:6e9e9d71-d513-472e-8772-87eac60ad6ab,2012082234,uuid:6e9e9d71-d513-472e-8772-87eac60ad6ab,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:20 PM","Dec 9, 2020 10:09:48 PM","Dec 9, 2020 10:10:42 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),53,,"Dec 9, 2020 5:05:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,E7359,uuid:bf920b20-86aa-4247-adda-c894b3d78ed9,2012082234,uuid:bf920b20-86aa-4247-adda-c894b3d78ed9,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:21 PM","Dec 9, 2020 10:10:59 PM","Dec 9, 2020 10:11:25 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),26,,"Dec 9, 2020 5:06:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RW278,uuid:bd8309c3-a084-4300-b0b0-ba39f5ac804d,2012082234,uuid:bd8309c3-a084-4300-b0b0-ba39f5ac804d,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:22 PM","Dec 9, 2020 10:11:29 PM","Dec 9, 2020 10:12:16 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),46,,"Dec 9, 2020 5:08:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RA302,uuid:7de776ae-58a2-411a-922c-d416483f666b,2012082234,uuid:7de776ae-58a2-411a-922c-d416483f666b,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
"Dec 9, 2020 11:00:23 PM","Dec 9, 2020 10:12:26 PM","Dec 9, 2020 10:12:50 PM",352317103246643,655013701342642.0,89370000000013426417,,user (not yet authenticated),24,,"Dec 9, 2020 5:10:00 PM",Not Visible,4+1 Taxi,Maseru Town Centre,Thetsane,,,RR052,uuid:42a1a8e5-f947-4015-a1ff-b07c672c9ea8,2012082234,uuid:42a1a8e5-f947-4015-a1ff-b07c672c9ea8,23:00:00,2020-12-09,Wednesday,9,December,2020,Maseru,
